,x0,f(x0),Iterações,Tempo,Epsilon,Valor inicial
53,0.2514606923912317,1.3410687144110867e-10,7.0,31901.0,1e-07,0.49138403445980283
54,0.5916102282582846,3.924059670951108e-10,5.0,23500.0,1e-07,0.6499705071645229
55,0.2246305304332259,6.608534830476742e-09,5.0,23200.0,1e-07,0.09681538213505914
56,0.29396192965107415,1.4068600451278002e-10,7.0,32300.0,1e-07,0.11439325433076997
57,0.2802103246076691,8.964698844371455e-10,6.0,27400.0,1e-07,0.35818828890873733
58,0.44259469863203005,3.861161390616985e-12,15.0,67200.0,1e-07,0.5128841135414511
59,0.22612405244529363,8.372507923071204e-09,8.0,36200.0,1e-07,0.03634515032532293
60,0.2765120479532567,1.0696756778949545e-08,5.0,23700.0,1e-07,0.23873439879643976
61,0.8471571277229129,1.1330146404420205e-08,3.0,14900.0,1e-07,0.7467070110007932
62,0.603254097016508,-4.077472560287676e-08,2.0,10700.0,1e-07,0.6447827202337365
63,0.4964966213123402,-2.40538004792068e-09,3.0,15100.0,1e-07,0.41697682235977773
64,0.25310759691881385,8.836417708657507e-11,2.0,11200.0,1e-07,0.25182185255357714
65,0.46107260371831144,-3.7481484452608904e-09,3.0,15300.0,1e-07,0.4977593279872041
66,0.3380918429740748,2.312519981062522e-09,6.0,27600.0,1e-07,0.09456478601937635
67,0.07127835117338847,5.6579816058027754e-09,5.0,23600.0,1e-07,0.1322206599748531
68,0.10401642566569086,1.3367082617871118e-08,6.0,27400.0,1e-07,0.673960236998728
69,0.24021974832893642,-1.1117719743956866e-10,4.0,19800.0,1e-07,0.1366673636191421
70,0.5767235612713414,3.187865090653608e-08,11.0,49200.0,1e-07,0.9392176080570852
71,0.6540805922581024,-5.001631886436542e-10,3.0,14700.0,1e-07,0.6323871558050922
72,0.6689260321671183,-8.887200925178362e-08,3.0,15400.0,1e-07,0.6304301993436869
73,0.49850707191248894,8.138518164946262e-09,8.0,36400.0,1e-07,0.25121674548059547
74,0.6134999013855376,5.736815380380511e-08,3.0,15700.0,1e-07,0.28447290416895876
75,0.3720735864972561,-1.3217545131311015e-09,3.0,16300.0,1e-07,0.40194917766745253
76,0.32984216045243325,1.607042650342283e-08,8.0,35600.0,1e-07,0.12170880980874776
77,0.11499770694573666,6.320131917814109e-12,10.0,44000.0,1e-07,0.27131604612367877
78,0.24398038406697556,1.339382257187216e-08,7.0,30600.0,1e-07,0.02309663322291411
79,0.7785803677017338,7.01683114390228e-10,4.0,19000.0,1e-07,0.8371235621838873
80,0.12812362916200923,7.202133447611891e-08,3.0,14800.0,1e-07,0.1452025081070769
81,0.8749929381721595,1.9236418014045853e-12,9.0,39400.0,1e-07,0.8035501939421236
82,0.8638451473783301,8.774659875435131e-09,10.0,43300.0,1e-07,0.12148315832351753
83,0.513083370509181,-4.568384559533456e-11,5.0,22700.0,1e-07,0.6015981283859984
84,0.6374481645901119,3.5975829953960314e-11,4.0,19000.0,1e-07,0.5593121326710077
85,0.4898378648016007,2.2435578116077482e-08,5.0,22500.0,1e-07,0.42594979608644856
86,0.9902440094214537,3.698958825348875e-08,10.0,43100.0,1e-07,0.6293568929361727
87,0.9781598776063845,1.7495876136752742e-09,8.0,34300.0,1e-07,0.6932869467252829
88,0.9777038703526122,9.320828298574856e-08,6.0,26700.0,1e-07,0.09809731906478347
89,0.5615288047051918,6.274255965471598e-08,8.0,35800.0,1e-07,0.7899980100035601
90,0.7449159662420984,5.634711447433105e-13,3.0,14300.0,1e-07,0.7372688201702315
91,0.3893981987994296,3.0516782156819744e-10,5.0,22600.0,1e-07,0.5584945647578977
92,0.6840495477801672,1.3860557146472274e-10,6.0,26500.0,1e-07,0.5585703410040643
93,0.7038250447544654,-2.9136885543179503e-09,4.0,19000.0,1e-07,0.6118993450403003
94,0.7767218826091192,5.2112424098194055e-09,5.0,22500.0,1e-07,0.8410462005544338
95,0.23843578313640598,1.055327181979232e-08,2.0,10600.0,1e-07,0.2146420209008505
96,0.34862243909504664,7.117790746342598e-09,10.0,43500.0,1e-07,0.7726565025926364
97,0.15518106586391417,1.0166563910174453e-09,3.0,14400.0,1e-07,0.17355582397103542
98,0.19660681868908317,9.65206387038009e-12,3.0,14700.0,1e-07,0.18354099945705438
99,0.6018377220313851,6.019652354707916e-09,11.0,46600.0,1e-07,0.9854262483295986
100,0.26245102395453934,-1.008961949579279e-09,5.0,22500.0,1e-07,0.6755104020331023
101,0.8734886422704112,8.317635100639487e-12,9.0,39700.0,1e-07,0.7673019247319439
102,0.4875088073745266,-1.2616495721415322e-09,2.0,10700.0,1e-07,0.4723703878880089
103,0.7928019955002753,4.5062763243119974e-10,8.0,35600.0,1e-07,0.6362305091160018
104,0.6194176529456562,2.325936207959317e-10,4.0,18900.0,1e-07,0.6055626206494347
105,0.1390217925910996,6.890088345874734e-08,3.0,14600.0,1e-07,0.11737402534533625
106,0.6742306279526261,-1.4690284023954892e-08,5.0,23500.0,1e-07,0.7425743669844076
107,0.1566665632174596,9.752648785776863e-08,5.0,22700.0,1e-07,0.06509314976455993
108,0.4794990404498252,-5.137674452537766e-10,3.0,14800.0,1e-07,0.45321477610145355
109,0.8440193219114516,1.4520121272877662e-09,4.0,18600.0,1e-07,0.7820671789391925
110,0.5197943600575352,6.933226822519734e-10,7.0,31000.0,1e-07,0.6294701169242937
111,0.6162001703602114,1.844117874464507e-09,6.0,26600.0,1e-07,0.9184040231098577
112,0.6968545323311413,4.955180487936292e-11,21.0,86700.0,1e-07,0.35485854425431906
113,0.22336321252731456,1.680263062020515e-08,4.0,19200.0,1e-07,0.11684163463605168
114,0.4718704817829333,2.3416104943940752e-08,2.0,10900.0,1e-07,0.47708524669262053
115,0.9265807796678435,2.793223707886483e-10,3.0,14400.0,1e-07,0.9499619761900482
116,0.8303354366404926,3.906299589351292e-11,3.0,14500.0,1e-07,0.6754052551695563
117,0.7747636420739781,3.7853672092691415e-08,7.0,30700.0,1e-07,0.4280081372678399
118,0.7900973733615535,-2.0540369405352976e-09,2.0,10600.0,1e-07,0.8218831289517773
119,0.7519353325079828,1.4261943278716751e-12,4.0,18300.0,1e-07,0.7072455184578483
120,0.5927224171512496,-9.798252487147607e-12,3.0,14700.0,1e-07,0.6145626514487602
121,0.43159280746386375,5.7252749569025596e-08,3.0,14600.0,1e-07,0.4147642584122878
