,x0,f(x0),Iterações,Tempo,Epsilon,Valor inicial,Distancia,Convergiu
77,-0.9037226171909521,1.1102230246251565e-16,5.0,101600.0,1e-09,0.833358671114251,1.0,1.0
78,-0.6660815853894595,-4.987121826616203e-13,4.0,95200.0,1e-09,0.8066882208259075,1.0,1.0
79,-1.0906493674342341,3.3306690738754696e-16,9.0,132100.0,1e-09,0.9001484516577885,1.0,1.0
80,-1.7872663506311939,-6.9223515808403135e-12,5.0,101400.0,1e-09,0.1327667867849074,1.0,1.0
81,-1.1826406105047955,1.2212453270876722e-15,9.0,133400.0,1e-09,0.920121559715869,1.0,1.0
82,-0.5759885147445976,-7.76250425049696e-10,10.0,140000.0,1e-09,0.23941226671917037,1.0,1.0
83,-0.34082663531512003,-8.887707236837628e-11,4.0,95600.0,1e-09,0.5663097565314513,1.0,1.0
84,-1.9544646992898453,-1.219024881038422e-13,33.0,352200.0,1e-09,0.6940405836439447,1.0,1.0
85,-0.7089803004725641,-8.727211731063278e-10,4.0,97200.0,1e-09,0.6499899226259024,1.0,1.0
86,-0.697715884875024,1.1102230246251565e-16,6.0,110900.0,1e-09,0.8620466361524057,1.0,1.0
87,-1.7211375979735966,-1.0114131754335176e-13,15.0,179100.0,1e-09,0.2224543046429034,1.0,1.0
88,-0.5098250374036064,2.7755575615628914e-17,4.0,94800.0,1e-09,0.6989435996746276,1.0,1.0
89,-0.8370231429500906,1.1102230246251565e-16,6.0,109600.0,1e-09,0.9806914929887397,1.0,1.0
90,-0.31849923483879694,-4.163336342344337e-16,4.0,94400.0,1e-09,0.42224771171595243,1.0,1.0
91,-1.1207791250806969,-2.220446049250313e-16,9.0,131000.0,1e-09,0.08168377567409302,1.0,1.0
92,-0.24743917758453196,0.0,5.0,102800.0,1e-09,0.9954413893019615,1.0,1.0
93,-0.8719318731433333,0.0,5.0,103000.0,1e-09,0.010187537521451961,1.0,1.0
94,-7.406955979431617,4.1244785364824565e-13,8.0,132300.0,1e-09,0.7756989930322882,1.0,1.0
95,-0.8711816423673774,1.1102230246251565e-16,5.0,103200.0,1e-09,0.48129720726429137,1.0,1.0
96,-1.0205043937944467,1.75470749042006e-13,5.0,103000.0,1e-09,0.03792458036821167,1.0,1.0
97,-0.8851570274488579,-1.4578865892289627e-10,7.0,117500.0,1e-09,0.04087196773959456,1.0,1.0
98,-0.6683392716963342,-2.8917979122411452e-11,4.0,94500.0,1e-09,0.5913112406992911,1.0,1.0
99,-1.2320551889822355,-1.0769163338864018e-13,5.0,102400.0,1e-09,0.5157474356789261,1.0,1.0
100,-0.7787831980294722,-2.6076918402395677e-12,4.0,94400.0,1e-09,0.7282240865177072,1.0,1.0
101,-0.1413210031813679,-1.249000902703301e-16,4.0,94300.0,1e-09,0.1886460884888752,1.0,1.0
102,-12.288444132585518,1.071365218763276e-14,100.0,827400.0,1e-09,0.07519246101485577,1.0,1.0
103,-4.176090133725463,-5.551115123125783e-17,21.0,226200.0,1e-09,0.8309522860025236,1.0,1.0
104,-0.5101572833934707,-1.27675647831893e-15,4.0,93700.0,1e-09,0.1955851830156804,1.0,1.0
105,-1.3671808593184032,1.1102230246251565e-16,10.0,139500.0,1e-09,0.541519081407583,1.0,1.0
106,-1.0033075513508107,3.115840918610502e-13,8.0,123900.0,1e-09,0.582172476658328,1.0,1.0
107,-1.4403850900275565,1.1102230246251565e-16,7.0,117400.0,1e-09,0.9410712686704619,1.0,1.0
108,-0.6335715364099062,-1.1235457009206584e-13,5.0,103000.0,1e-09,0.9414930284340345,1.0,1.0
109,-0.9845603045069021,-5.551115123125783e-16,8.0,125000.0,1e-09,0.053558190379724646,1.0,1.0
110,-3.62913128409528,-5.434204197740655e-10,17.0,193400.0,1e-09,0.21288606271288313,1.0,1.0
111,-0.9547844972883532,-2.78031847544824e-10,6.0,108500.0,1e-09,0.33219652337472516,1.0,1.0
112,-16.55581957230836,3.4138902815783467e-10,7.0,139500.0,1e-09,0.043852334596844234,1.0,1.0
113,-0.719325043496565,2.7755575615628914e-17,8.0,123900.0,1e-09,0.042729073573697374,1.0,1.0
114,-0.7654856257501053,5.551115123125783e-17,6.0,108800.0,1e-09,0.313900628133737,1.0,1.0
115,-1.4020654416736018,2.7422508708241367e-14,5.0,101100.0,1e-09,0.8435981410323322,1.0,1.0
116,-1.4589117478601898,-2.0050627824730327e-13,5.0,101400.0,1e-09,0.07331809079826634,1.0,1.0
117,-1.4507915126456399,-2.94151369928386e-11,5.0,101200.0,1e-09,0.9259365574646374,1.0,1.0
118,-0.00990406860940893,3.067581735502478e-10,4.0,92400.0,1e-09,0.9477667126566736,1.0,1.0
119,-2.8475540558509085,1.8887114094923163e-12,23.0,236100.0,1e-09,0.30122821712232617,1.0,1.0
120,-0.7169633254629978,5.437872374614017e-13,4.0,94300.0,1e-09,0.7397696604277705,1.0,1.0
121,-1.9965037526185625,-4.0541558998796745e-10,14.0,168800.0,1e-09,0.11676308582688277,1.0,1.0
122,-0.14973203742933602,2.606248550307555e-14,4.0,93700.0,1e-09,0.5541633147257461,1.0,1.0
123,-0.8968710609033899,0.0,9.0,132800.0,1e-09,0.5421497354671875,1.0,1.0
124,-0.9114813148836421,-3.489430966396867e-13,7.0,117200.0,1e-09,0.2266169316161427,1.0,1.0
125,-0.5924472399322547,5.551115123125783e-17,5.0,114000.0,1e-09,0.4271727672899709,1.0,1.0
126,-0.6298572891439024,2.960891531955667e-10,4.0,100300.0,1e-09,0.776046139325435,1.0,1.0
127,-1.195557457950299,-2.2078815442583277e-09,14.0,169300.0,1e-09,0.03808263240957366,1.0,1.0
128,-0.7772301595920034,1.1102230246251565e-16,6.0,108700.0,1e-09,0.49879787643198514,1.0,1.0
129,-1.2079670513556515,1.6901258170776146e-11,5.0,101000.0,1e-09,0.7393577118171251,1.0,1.0
130,-0.8858575778231176,-1.1102230246251565e-16,6.0,108500.0,1e-09,0.543077760946828,1.0,1.0
131,-0.9101404963180185,-4.2631931318481975e-10,6.0,108900.0,1e-09,0.699253827048034,1.0,1.0
132,-1.0006548715835744,-1.1102230246251565e-16,5.0,100900.0,1e-09,0.5657715026265941,1.0,1.0
133,-0.5826135450553621,0.0,5.0,100900.0,1e-09,0.9691255637764793,1.0,1.0
134,-0.3007619033926251,1.942890293094024e-16,5.0,118000.0,1e-09,0.49723247218431965,1.0,1.0
135,-1.1785326523410387,-9.09901043399941e-11,5.0,101100.0,1e-09,0.6824670636588909,1.0,1.0
136,-0.9012873778974785,0.0,6.0,108300.0,1e-09,0.8527156942137354,1.0,1.0
137,-0.9422086939052589,1.1102230246251565e-16,6.0,108300.0,1e-09,0.3774007873112527,1.0,1.0
138,-0.8989772053459776,-6.966649479522857e-13,4.0,92700.0,1e-09,0.7187894473190771,1.0,1.0
139,-1.112368014802453,-4.5119880054400596e-11,5.0,100900.0,1e-09,0.27307705944509975,1.0,1.0
140,-0.14314209565159255,0.0,5.0,101000.0,1e-09,0.8829230047347306,1.0,1.0
141,-3.3350540596111746,1.1102230246251565e-16,9.0,167400.0,1e-09,0.7909732829641345,1.0,1.0
142,-1.3852645388223817,-3.686162486360445e-11,5.0,101800.0,1e-09,0.7357495374562331,1.0,1.0
143,-1.7549728397993505,1.5543122344752192e-15,11.0,165500.0,1e-09,0.005378475190745413,1.0,1.0
144,-1.3696449197146,-1.0658141036401503e-14,6.0,109000.0,1e-09,0.7351257672802706,1.0,1.0
145,-1.1549781584093404,-7.66053886991358e-13,4.0,93200.0,1e-09,0.5139306763163145,1.0,1.0
146,-1.232553528116751,2.3549259764443775e-10,6.0,108400.0,1e-09,0.4398932631702238,1.0,1.0
147,-1.5153100193435447,-1.942890293094024e-16,16.0,184700.0,1e-09,0.5487786453263136,1.0,1.0
148,-2.502769378396382,0.0,9.0,131900.0,1e-09,0.0659221394463313,1.0,1.0
149,-3.474109147625472,-2.3347990207867042e-12,70.0,595500.0,1e-09,0.6296228089479738,1.0,1.0
150,-0.8273986760832375,-6.217248937900877e-15,9.0,133200.0,1e-09,0.0005049270215312651,1.0,1.0
151,-0.9078493719316242,-1.1102230246251565e-16,4.0,93700.0,1e-09,0.8995458255092654,1.0,1.0
152,-0.6199726950979549,0.0,8.0,126200.0,1e-09,0.06021542622993692,1.0,1.0
153,-2.2111699158711837,-1.6497914145929826e-13,14.0,169200.0,1e-09,0.4456986267152202,1.0,1.0
154,-0.5661622947372023,-1.942890293094024e-16,7.0,116000.0,1e-09,0.030327887359595462,1.0,1.0
155,-1.5457813300025092,-1.6653345369377348e-16,16.0,185500.0,1e-09,0.8590215696426725,1.0,1.0
156,-0.4374917993535948,0.0,6.0,108700.0,1e-09,0.786206853899392,1.0,1.0
157,-0.959363641236268,-9.380274335057948e-13,5.0,100500.0,1e-09,0.40586450117449036,1.0,1.0
158,-0.8778382126610017,-2.1439516828536398e-12,4.0,92300.0,1e-09,0.5576730931131407,1.0,1.0
159,-1.0971853539752634,-1.0381029369455064e-10,4.0,93000.0,1e-09,0.22659211399860535,1.0,1.0
160,-1.2455192280746796,1.4432899320127035e-15,7.0,115100.0,1e-09,0.19606216309291624,1.0,1.0
161,-2.1963260576299186,-5.551115123125783e-17,5.0,101100.0,1e-09,0.7672268380608793,1.0,1.0
162,-1.340318741794792,-5.551115123125783e-16,11.0,147000.0,1e-09,0.09407113326724603,1.0,1.0
163,-0.9484841512893084,1.1102230246251565e-16,12.0,178600.0,1e-09,0.0612876931712365,1.0,1.0
164,-0.05204740404834123,0.0,5.0,100500.0,1e-09,0.5327852041488109,1.0,1.0
165,-0.38709937551675994,-6.271305696969875e-11,4.0,93200.0,1e-09,0.47802295454120103,1.0,1.0
166,-1.3732236820309582,-4.1589454102819445e-11,33.0,311300.0,1e-09,0.666916572154766,1.0,1.0
167,-0.8960044561183033,1.5094109295787916e-10,18.0,197300.0,1e-09,0.18443992232025563,1.0,1.0
168,-2.285958440227742,-4.024678368352852e-10,9.0,131600.0,1e-09,0.4110335434543745,1.0,1.0
169,-0.3451921590815994,-1.8402668278127976e-11,4.0,92700.0,1e-09,0.17792892565993135,1.0,1.0
170,-0.8233014567115535,1.1879386363489175e-14,6.0,111300.0,1e-09,0.30393682427702884,1.0,1.0
171,-0.9929014138347647,0.0,5.0,100700.0,1e-09,0.7428195780737566,1.0,1.0
172,-1.1490007808700549,-1.1102230246251565e-16,7.0,116300.0,1e-09,0.02850942823183833,1.0,1.0
173,-2.1797904082737443,2.220446049250313e-16,10.0,139000.0,1e-09,0.1851778982675355,1.0,1.0
174,-1.0450876439603354,2.344902050310793e-12,9.0,129900.0,1e-09,0.44953036533924695,1.0,1.0
175,-0.7292841309837262,-5.551115123125783e-17,5.0,99300.0,1e-09,0.8965989177991963,1.0,1.0
176,-1.2608165539212184,-1.4406151827017766e-09,11.0,145600.0,1e-09,0.8788233337018746,1.0,1.0
177,-0.5712980609846232,0.0,5.0,100400.0,1e-09,0.7123897291171918,1.0,1.0
178,-1.0597318755045606,2.5956681248828772e-11,9.0,130800.0,1e-09,0.08423627920045917,1.0,1.0
179,-0.7032486206360634,0.0,5.0,108300.0,1e-09,0.5569756867852333,1.0,1.0
180,-2.5911054458365324,-1.1102230246251565e-16,10.0,138200.0,1e-09,0.8464009812738291,1.0,1.0
181,-0.6963096206408489,-1.4066525722000733e-13,5.0,99700.0,1e-09,0.7711494914907173,1.0,1.0
182,-0.4872923081259529,0.2515664464879709,101.0,845700.0,1e-09,0.5958725939182489,1.0,0.0
183,-0.321517796600904,-5.551115123125783e-17,4.0,93700.0,1e-09,0.46587298301373725,1.0,1.0
184,-2.083121251846191,-3.3306690738754696e-16,8.0,124400.0,1e-09,0.8552830136888752,1.0,1.0
185,-2.8581167561796774,5.551115123125783e-17,40.0,366000.0,1e-09,0.5426720864510242,1.0,1.0
186,-0.16337304323754298,-5.551115123125783e-17,4.0,93200.0,1e-09,0.2716897563426154,1.0,1.0
187,-0.6611348176622849,-1.7433998689142527e-11,6.0,197100.0,1e-09,0.5708111981409643,1.0,1.0
188,-0.8062889399793179,-2.7755575615628914e-17,6.0,170800.0,1e-09,0.5501007355968099,1.0,1.0
189,-1.0812806589345465,0.0,8.0,169000.0,1e-09,0.648533386390391,1.0,1.0
190,-0.07855552428480707,0.0,4.0,93400.0,1e-09,0.0790527700692264,1.0,1.0
191,-1.1187481020208427,-2.3674784355165457e-10,6.0,108500.0,1e-09,0.17408724007395704,1.0,1.0
192,-0.10891207777600753,-2.410821542397912e-12,3.0,83900.0,1e-09,0.07087803128986536,1.0,1.0
193,-0.7332475673748624,7.832623438730479e-13,4.0,92900.0,1e-09,0.7338272446236372,1.0,1.0
194,-1.2853645102631748,-1.5998757874058356e-10,4.0,92100.0,1e-09,0.5400060216890491,1.0,1.0
195,-0.6659390142053954,5.551115123125783e-17,5.0,101000.0,1e-09,0.39961379084034443,1.0,1.0
196,-1.1579561623311951,-1.2992651399201804e-10,17.0,193000.0,1e-09,0.9283982137040396,1.0,1.0
