,x0,f(x0),Iterações,Tempo,Epsilon,Valor inicial
0,0.34212211881327614,6.042528519212276e-09,4.0,27600.0,1e-07,0.5122722472837338
1,0.3684616848148109,7.771561172376096e-16,3.0,20000.0,1e-07,0.4117316998096393
2,0.759783769073842,-6.381848105529997e-09,2.0,14000.0,1e-07,0.7078099820670065
3,0.09228243456084183,3.2245438957856365e-12,3.0,20900.0,1e-07,0.06170109073111518
4,0.25336689792688694,1.9988039001717084e-12,4.0,26100.0,1e-07,0.8779481817138773
5,0.829111363156913,1.0025313912365164e-13,3.0,20400.0,1e-07,0.9904251265564142
6,0.4799390051746587,6.085347725726109e-09,2.0,13900.0,1e-07,0.41255147369776
7,0.4046375615088066,-3.532546477558185e-11,3.0,20400.0,1e-07,0.5695473118127249
8,0.36719956917317315,1.4689805986206617e-09,2.0,13900.0,1e-07,0.41789332472451135
9,0.44416222814803014,9.706013770482969e-12,3.0,20100.0,1e-07,0.07300739838025239
10,0.15800732981365173,1.833385873672988e-15,4.0,26200.0,1e-07,0.491103384824225
11,0.4949395622775339,-3.5629513228663257e-11,3.0,19600.0,1e-07,0.4138848094157137
12,0.787688964304429,1.316456943456501e-10,4.0,26500.0,1e-07,0.2343257136582807
13,0.6062877363142315,-2.3505000300294565e-08,2.0,13900.0,1e-07,0.5298464099262781
14,0.9878981023064468,1.3877787807814457e-16,4.0,26100.0,1e-07,0.6932124262158543
15,0.05136673937790553,-1.147881269203399e-10,3.0,20200.0,1e-07,0.12621794435837275
16,0.8141754236392321,5.940384823800715e-09,2.0,13800.0,1e-07,0.9324727256200682
17,0.008723395623820915,-1.3797704298545987e-10,3.0,20100.0,1e-07,0.22356724149307672
18,0.4986081716159196,-2.7755575615628914e-17,3.0,19700.0,1e-07,0.6188716143101823
19,0.5931750429066908,7.066539686739759e-09,2.0,14100.0,1e-07,0.5381381390228757
20,0.6833539789851405,-1.3856418790147984e-10,3.0,20000.0,1e-07,0.5562645556029729
21,0.5774352017076745,2.5269552006434992e-09,3.0,20900.0,1e-07,0.33593636835927954
22,0.7018323129892021,1.4558632077665834e-11,3.0,20200.0,1e-07,0.8920139993647686
23,0.6818164888279752,9.484769636358692e-10,3.0,19900.0,1e-07,0.9431380147503255
24,0.32054989465477624,-1.0824674490095276e-14,3.0,20300.0,1e-07,0.37434308932665217
25,0.20113062915475577,-5.176634121362156e-11,2.0,14200.0,1e-07,0.2407909288771195
26,0.5566354990957361,5.923207446745238e-08,7.0,43300.0,1e-07,0.024004429812714
27,0.5707756413422783,4.163336342344337e-17,3.0,20300.0,1e-07,0.7407681475876383
28,0.39281976318988493,-9.194110472954264e-10,3.0,17400.0,1e-07,0.5660196707772659
29,0.6824864413303278,3.2637226254905727e-12,3.0,17300.0,1e-07,0.5203790883195633
30,0.5287131289712231,3.886967137045616e-12,3.0,17200.0,1e-07,0.8416300365637869
31,0.0009498107710578692,-1.5095344569281653e-08,3.0,17300.0,1e-07,0.22951913119544265
32,0.8439671365080522,5.000302949476065e-10,2.0,11900.0,1e-07,0.9080616787815136
33,0.23974336640889307,1.6284196213689484e-13,4.0,22400.0,1e-07,0.491113033246511
