,x0,f(x0),Iterações,Tempo,Epsilon,Valor inicial
0,0.3421245366585319,6.968324706146944e-08,6.0,29800.0,1e-07,0.5122722472837338
1,0.36846168653007055,1.508898284097171e-10,4.0,15600.0,1e-07,0.4117316998096393
2,0.7597838918635884,4.2285524581853196e-08,3.0,12400.0,1e-07,0.7078099820670065
3,0.09228214265383027,9.536739804111294e-09,4.0,15400.0,1e-07,0.06170109073111518
4,0.25336689931335765,2.9854263505768586e-10,6.0,21900.0,1e-07,0.8779481817138773
5,0.8291113881750263,7.103721166856758e-09,4.0,15600.0,1e-07,0.9904251265564142
6,0.4799389148708945,4.007089898783178e-08,3.0,12300.0,1e-07,0.41255147369776
7,0.40463756144359975,5.115352585960409e-13,5.0,18700.0,1e-07,0.5695473118127249
8,0.3671995981507192,1.0991488686232231e-08,3.0,11600.0,1e-07,0.41789332472451135
9,0.44416222816595413,1.1168843627729075e-13,5.0,18600.0,1e-07,0.07300739838025239
10,0.15800732982045884,1.0239775607295831e-12,6.0,21900.0,1e-07,0.491103384824225
11,0.4949395624172648,6.819406150881946e-13,5.0,18300.0,1e-07,0.4138848094157137
12,0.7876889174486181,6.943239982959426e-09,6.0,21900.0,1e-07,0.2343257136582807
13,0.606287779270537,7.008976732336691e-14,4.0,15300.0,1e-07,0.5298464099262781
14,0.9878981106184759,6.803116209264104e-09,5.0,18400.0,1e-07,0.6932124262158543
15,0.05136673887005673,2.8470524549017995e-12,5.0,19000.0,1e-07,0.12621794435837275
16,0.8141754738549589,4.6467264897855076e-08,3.0,11900.0,1e-07,0.9324727256200682
17,0.008723395423338819,2.3508616928125114e-12,5.0,18900.0,1e-07,0.22356724149307672
18,0.49860817163488713,7.816192137966027e-12,4.0,15100.0,1e-07,0.6188716143101823
19,0.5931749145103005,4.279564602693853e-08,3.0,11700.0,1e-07,0.5381381390228757
20,0.6833539793366186,2.9000968293502183e-12,5.0,18700.0,1e-07,0.5562645556029729
21,0.5774352134303004,1.1611206440775845e-10,5.0,24000.0,1e-07,0.33593636835927954
22,0.7018323129298274,2.427502643342905e-13,5.0,18700.0,1e-07,0.8920139993647686
23,0.6818164851303,3.394856618044173e-11,5.0,18400.0,1e-07,0.9431380147503255
24,0.32054988759153275,1.4942587445165856e-09,4.0,15400.0,1e-07,0.37434308932665217
25,0.20113062784951197,6.207805658409171e-10,3.0,12300.0,1e-07,0.2407909288771195
26,0.5566189974093315,6.756429388188323e-08,11.0,37400.0,1e-07,0.024004429812714
27,0.5707756415276436,9.076027429610889e-11,4.0,15400.0,1e-07,0.7407681475876383
28,0.39281976140972125,2.4666324538458184e-11,5.0,18200.0,1e-07,0.5660196707772659
29,0.6824862355206112,4.618503024467202e-08,4.0,13300.0,1e-07,0.5203790883195633
30,0.5287133280311322,9.357485005606625e-08,4.0,13300.0,1e-07,0.8416300365637869
31,0.0009497869649805871,6.269188330357972e-10,5.0,16900.0,1e-07,0.22951913119544265
32,0.8439671443095026,4.70838107391458e-09,3.0,10400.0,1e-07,0.9080616787815136
33,0.23974336672665894,2.8526660200700604e-11,6.0,18900.0,1e-07,0.491113033246511
34,0.12098576787717305,8.879660895466657e-12,8.0,25400.0,1e-07,0.5203182475285052
35,0.8017704053125831,1.0695211383193737e-10,7.0,22100.0,1e-07,0.9777488775874998
36,0.5312504225817034,9.534105172015472e-10,6.0,18900.0,1e-07,0.684480166722313
37,0.8915373765046941,6.4609428918060985e-12,8.0,24400.0,1e-07,0.16883843138106003
38,0.5568435701798384,1.8116813604862614e-11,6.0,19100.0,1e-07,0.9853345388360976
39,0.6371632654940577,3.651440261265293e-11,7.0,21600.0,1e-07,0.03652654744537098
40,0.7656342555059152,2.546164390437866e-10,3.0,10600.0,1e-07,0.8053622178617548
41,0.5765079645144239,1.9521334548855407e-09,5.0,15800.0,1e-07,0.2614721437366011
42,0.8832536641966886,1.65298330578878e-10,3.0,10500.0,1e-07,0.9209865694334316
43,0.20947573833248084,5.586112128419529e-11,3.0,10500.0,1e-07,0.18836876436254224
44,0.8372751044939197,1.2474644650595224e-09,7.0,21800.0,1e-07,0.07915917653663851
45,0.6096475305262057,5.742670783348558e-10,4.0,13300.0,1e-07,0.630990090874877
46,0.43366168556527235,8.299591569560505e-11,6.0,18700.0,1e-07,0.394587121970599
47,0.4319007972600078,3.723862095419972e-10,3.0,10400.0,1e-07,0.4692865964044438
48,0.6432762862205005,1.508404512406969e-12,4.0,13200.0,1e-07,0.5996985052430023
49,0.5015496151295616,7.038999071118379e-11,4.0,13200.0,1e-07,0.662994424574388
50,0.2921511049999782,3.2676864825109675e-09,7.0,22400.0,1e-07,0.4233676646662695
51,0.8796287927385201,1.495063350898107e-09,5.0,16000.0,1e-07,0.6968045691709257
52,0.49436220751391896,1.5415052567746557e-10,5.0,15900.0,1e-07,0.009648807528672254
53,0.425736031542979,3.029739237270235e-10,4.0,13300.0,1e-07,0.35107714531803136
54,0.8719488718442454,7.031767279563894e-09,6.0,18900.0,1e-07,0.5584535346398147
55,0.6730013373071989,3.4178746499691215e-09,3.0,10400.0,1e-07,0.6412523456341046
56,0.8013809686164648,2.1340243433476402e-08,5.0,15700.0,1e-07,0.605019224930443
57,0.8800942744585534,5.463807406513865e-09,3.0,10300.0,1e-07,0.9293699904872759
58,0.6581572719979666,7.650427902294865e-09,7.0,21500.0,1e-07,0.670617408705111
59,0.5912485723526371,4.39023262188698e-11,4.0,13200.0,1e-07,0.7041452231386709
60,0.989132867976892,5.446261083785764e-08,5.0,16500.0,1e-07,0.6349269238324665
61,0.3601459276403503,7.713043592705304e-09,4.0,13100.0,1e-07,0.5298159429249499
